Match #,Date,Player 1,Points Won,Player 2,Points Won,Rounds,Winner,P1 ID,P1 KScore,P1 Old,P1 Change,P1 New,P2 ID,P2 KScore,P2 Old,P2 Change,P2 New
3516,5/5/2018,Robert Bonnett 1075,6,Rex Johnston 1076,2,4.00,P1,1075,20,1610.00,3.24,1613.24,1076,20,1548.03,-3.24,1544.79
3517,5/5/2018,Robert Bonnett 1075,6,Cor van den Hoven 1166,2,4.00,P1,1075,20,1613.24,1.97,1615.21,1166,20,1504.62,-1.97,1502.65
3518,5/5/2018,Robert Bonnett 1075,6,Maxine Whitmore 1200,2,4.00,P1,1075,20,1615.21,0.64,1615.85,1200,40,1452.96,-1.28,1451.68
3519,5/5/2018,Robert Bonnett 1075,5,Brian Simpson 1103,3,4.00,P1,1075,20,1615.85,1.81,1617.66,1103,20,1591.99,-1.81,1590.18
3520,5/5/2018,Robert Bonnett 1075,6,Bob Jones 1090,2,4.00,P1,1075,20,1617.66,2.00,1619.66,1090,20,1510.18,-2.00,1508.18
3521,5/5/2018,Bill Harris 1120,0,Jason Beierling 1063,8,4.00,P2,1120,20,1486.54,-4.90,1481.64,1063,20,1682.17,4.90,1687.07
3522,5/5/2018,Bill Harris 1120,4,Rex Johnston 1076,4,4.00,TIE,1120,20,1481.64,1.80,1483.44,1076,20,1544.79,-1.80,1542.99
3523,5/5/2018,Bill Harris 1120,4,Cor van den Hoven 1166,4,4.00,TIE,1120,20,1483.44,0.55,1483.99,1166,20,1502.65,-0.55,1502.10
3524,5/5/2018,Bill Harris 1120,6,Maxine Whitmore 1200,2,4.00,P1,1120,20,1483.99,4.07,1488.06,1200,40,1451.68,-8.15,1443.53
3525,5/5/2018,Bill Harris 1120,0,Brian Simpson 1103,8,4.00,P2,1120,20,1488.06,-7.14,1480.92,1103,20,1590.18,7.14,1597.32
3526,5/5/2018,Bill Harris 1120,4,Bob Jones 1090,4,4.00,TIE,1120,20,1480.92,0.78,1481.70,1090,20,1508.18,-0.78,1507.40
3527,5/5/2018,Jason Beierling 1063,3,Bob Jones 1090,5,4.00,P2,1063,20,1687.07,-7.25,1679.82,1090,20,1507.40,7.25,1514.65
3528,5/5/2018,Jason Beierling 1063,0,Rex Johnston 1076,8,4.00,P2,1063,20,1679.82,-13.75,1666.07,1076,20,1542.99,13.75,1556.74
3529,5/5/2018,Jason Beierling 1063,6,Cor van den Hoven 1166,2,4.00,P1,1063,20,1666.07,0.60,1666.67,1166,20,1502.10,-0.60,1501.50
3530,5/5/2018,Jason Beierling 1063,8,Maxine Whitmore 1200,0,4.00,P1,1063,20,1666.67,4.34,1671.01,1200,40,1443.53,-8.67,1434.86
3531,5/5/2018,Jason Beierling 1063,3,Brian Simpson 1103,5,4.00,P2,1063,20,1671.01,-4.59,1666.42,1103,20,1597.32,4.59,1601.91
3532,5/5/2018,Bob Jones 1090,0,Rex Johnston 1076,8,4.00,P2,1090,20,1514.65,-8.79,1505.86,1076,20,1556.74,8.79,1565.53
3533,5/5/2018,Bob Jones 1090,3,Cor van den Hoven 1166,5,4.00,P2,1090,20,1505.86,-2.63,1503.23,1166,20,1501.50,2.63,1504.13
3534,5/5/2018,Bob Jones 1090,6,Maxine Whitmore 1200,2,4.00,P1,1090,20,1503.23,3.06,1506.29,1200,40,1434.86,-6.11,1428.75
3535,5/5/2018,Bob Jones 1090,1,Brian Simpson 1103,7,4.00,P2,1090,20,1506.29,-4.82,1501.47,1103,20,1601.91,4.82,1606.73
3536,5/5/2018,Rex Johnston 1076,4,Brian Simpson 1103,4,4.00,TIE,1076,20,1565.53,1.18,1566.71,1103,20,1606.73,-1.18,1605.55
3537,5/5/2018,Rex Johnston 1076,5,Cor van den Hoven 1166,3,4.00,P1,1076,20,1566.71,0.72,1567.43,1166,20,1504.13,-0.72,1503.41
3538,5/5/2018,Rex Johnston 1076,8,Maxine Whitmore 1200,0,4.00,P1,1076,20,1567.43,6.21,1573.64,1200,40,1428.75,-12.42,1416.33
3539,5/5/2018,Brian Simpson 1103,3,Cor van den Hoven 1166,5,4.00,P2,1103,20,1605.55,-5.36,1600.19,1166,20,1503.41,5.36,1508.77
3540,5/5/2018,Brian Simpson 1103,8,Maxine Whitmore 1200,0,4.00,P1,1103,20,1600.19,5.15,1605.34,1200,40,1416.33,-10.30,1406.03
3541,5/5/2018,Cor van den Hoven 1166,8,Maxine Whitmore 1200,0,4.00,P1,1166,20,1508.77,7.13,1515.90,1200,40,1406.03,-14.25,1391.78
3542,5/5/2018,Peter Carter 1105,5,Andrew Korchok 1159,3,4.00,P1,1105,20,1453.07,2.73,1455.80,1159,40,1460.89,-5.45,1455.44
3543,5/5/2018,Peter Carter 1105,4,Connor Reinman 1147,4,4.00,TIE,1105,20,1455.80,4.30,1460.10,1147,20,1615.49,-4.30,1611.19
3544,5/5/2018,Peter Carter 1105,5,Beverly Vaillancourt 1101,3,4.00,P1,1105,20,1460.10,3.25,1463.35,1101,20,1486.23,-3.25,1482.98
3545,5/5/2018,Peter Carter 1105,0,Rich van den Hoven 1197,8,4.00,P2,1105,20,1463.35,-9.32,1454.03,1197,40,1486.94,18.64,1505.58
3546,5/5/2018,Peter Carter 1105,0,Roy Campbell 1086,8,4.00,P2,1105,20,1454.03,-6.14,1447.89,1086,20,1595.59,6.14,1601.73
3547,5/5/2018,Peter Carter 1105,0,Reid Tracey 1123,8,4.00,P2,1105,20,1447.89,-7.79,1440.10,1123,20,1525.82,7.79,1533.61
3548,5/5/2018,Peter Carter 1105,2,Steve Lefaive 1199,6,4.00,P2,1105,20,1440.10,-3.38,1436.72,1199,40,1496.86,6.76,1503.62
3549,5/5/2018,Peter Carter 1105,4,Ray Beierling 1064,4,4.00,TIE,1105,20,1436.72,5.86,1442.58,1064,20,1670.03,-5.86,1664.17
3550,5/5/2018,Peter Carter 1105,1,Eric Miltenburg 1062,7,4.00,P2,1105,20,1442.58,-4.81,1437.77,1062,20,1538.52,4.81,1543.33
3551,5/5/2018,Andrew Korchok 1159,4,Reid Tracey 1123,4,4.00,TIE,1159,20,1455.44,2.21,1457.65,1123,20,1533.61,-2.21,1531.40
3552,5/5/2018,Andrew Korchok 1159,1,Connor Reinman 1147,7,4.00,P2,1159,20,1457.65,-3.35,1454.30,1147,20,1611.19,3.35,1614.54
3553,5/5/2018,Andrew Korchok 1159,1,Steve Lefaive 1199,7,4.00,P2,1159,20,1454.30,-6.09,1448.21,1199,40,1503.62,12.18,1515.80
3554,5/5/2018,Andrew Korchok 1159,4,Beverly Vaillancourt 1101,4,4.00,TIE,1159,20,1448.21,1.00,1449.21,1101,20,1482.98,-1.00,1481.98
3555,5/5/2018,Andrew Korchok 1159,5,Ray Beierling 1064,3,4.00,P1,1159,20,1449.21,8.00,1457.21,1064,20,1664.17,-8.00,1656.17
3556,5/5/2018,Andrew Korchok 1159,4,Rich van den Hoven 1197,4,4.00,TIE,1159,20,1457.21,1.38,1458.59,1197,40,1505.58,-2.77,1502.81
3557,5/5/2018,Andrew Korchok 1159,7,Eric Miltenburg 1062,1,4.00,P1,1159,20,1458.59,9.89,1468.48,1062,20,1543.33,-9.89,1533.44
3558,5/5/2018,Andrew Korchok 1159,1,Roy Campbell 1086,7,4.00,P2,1159,20,1468.48,-3.84,1464.64,1086,20,1601.73,3.84,1605.57
3559,5/5/2018,Rich van den Hoven 1197,4,Steve Lefaive 1199,4,4.00,TIE,1197,40,1502.81,0.75,1503.56,1199,40,1515.80,-0.75,1515.05
3560,5/5/2018,Rich van den Hoven 1197,2,Ray Beierling 1064,6,4.00,P2,1197,40,1503.56,-1.74,1501.82,1064,20,1656.17,0.87,1657.04
3561,5/5/2018,Rich van den Hoven 1197,2,Eric Miltenburg 1062,6,4.00,P2,1197,40,1501.82,-8.18,1493.64,1062,20,1533.44,4.09,1537.53
3562,5/5/2018,Rich van den Hoven 1197,2,Connor Reinman 1147,6,4.00,P2,1197,40,1493.64,-3.31,1490.33,1147,20,1614.54,1.65,1616.19
3563,5/5/2018,Rich van den Hoven 1197,2,Beverly Vaillancourt 1101,6,4.00,P2,1197,40,1490.33,-10.48,1479.85,1101,20,1481.98,5.24,1487.22
3564,5/5/2018,Rich van den Hoven 1197,0,Roy Campbell 1086,8,4.00,P2,1197,40,1479.85,-13.06,1466.79,1086,20,1605.57,6.53,1612.10
3565,5/5/2018,Rich van den Hoven 1197,1,Reid Tracey 1123,7,4.00,P2,1197,40,1466.79,-11.32,1455.47,1123,20,1531.40,5.66,1537.06
3566,5/5/2018,Steve Lefaive 1199,2,Roy Campbell 1086,6,4.00,P2,1199,40,1515.05,-4.55,1510.50,1086,20,1612.10,2.28,1614.38
3567,5/5/2018,Steve Lefaive 1199,0,Reid Tracey 1123,8,4.00,P2,1199,40,1510.50,-18.47,1492.03,1123,20,1537.06,9.24,1546.30
3568,5/5/2018,Steve Lefaive 1199,2,Ray Beierling 1064,6,4.00,P2,1199,40,1492.03,-1.16,1490.87,1064,20,1657.04,0.58,1657.62
3569,5/5/2018,Steve Lefaive 1199,2,Eric Miltenburg 1062,6,4.00,P2,1199,40,1490.87,-7.33,1483.54,1062,20,1537.53,3.67,1541.20
3570,5/5/2018,Steve Lefaive 1199,0,Connor Reinman 1147,8,4.00,P2,1199,40,1483.54,-12.71,1470.83,1147,20,1616.19,6.36,1622.55
3571,5/5/2018,Steve Lefaive 1199,5,Beverly Vaillancourt 1101,3,4.00,P1,1199,40,1470.83,5.94,1476.77,1101,20,1487.22,-2.97,1484.25
3572,5/5/2018,Ray Beierling 1064,8,Beverly Vaillancourt 1101,0,4.00,P1,1064,20,1657.62,5.39,1663.01,1101,20,1484.25,-5.39,1478.86
3573,5/5/2018,Ray Beierling 1064,8,Roy Campbell 1086,0,4.00,P1,1064,20,1663.01,8.61,1671.62,1086,20,1614.38,-8.61,1605.77
3574,5/5/2018,Ray Beierling 1064,6,Reid Tracey 1123,2,4.00,P1,1064,20,1671.62,1.54,1673.16,1123,20,1546.30,-1.54,1544.76
3575,5/5/2018,Ray Beierling 1064,8,Eric Miltenburg 1062,0,4.00,P1,1064,20,1673.16,6.37,1679.53,1062,20,1541.20,-6.37,1534.83
3576,5/5/2018,Ray Beierling 1064,3,Connor Reinman 1147,5,4.00,P2,1064,20,1679.53,-4.13,1675.40,1147,20,1622.55,4.13,1626.68
3577,5/5/2018,Beverly Vaillancourt 1101,1,Eric Miltenburg 1062,7,4.00,P2,1101,20,1478.86,-5.90,1472.96,1062,20,1534.83,5.90,1540.73
3578,5/5/2018,Beverly Vaillancourt 1101,2,Connor Reinman 1147,6,4.00,P2,1101,20,1472.96,-0.84,1472.12,1147,20,1626.68,0.84,1627.52
3579,5/5/2018,Beverly Vaillancourt 1101,4,Roy Campbell 1086,4,4.00,TIE,1101,20,1472.12,3.67,1475.79,1086,20,1605.77,-3.67,1602.10
3580,5/5/2018,Beverly Vaillancourt 1101,2,Reid Tracey 1123,6,4.00,P2,1101,20,1475.79,-3.04,1472.75,1123,20,1544.76,3.04,1547.80
3581,5/5/2018,Eric Miltenburg 1062,0,Connor Reinman 1147,8,4.00,P2,1062,20,1540.73,-7.55,1533.18,1147,20,1627.52,7.55,1635.07
3582,5/5/2018,Eric Miltenburg 1062,2,Roy Campbell 1086,6,4.00,P2,1062,20,1533.18,-3.04,1530.14,1086,20,1602.10,3.04,1605.14
3583,5/5/2018,Eric Miltenburg 1062,5,Reid Tracey 1123,3,4.00,P1,1062,20,1530.14,3.01,1533.15,1123,20,1547.80,-3.01,1544.79
3584,5/5/2018,Connor Reinman 1147,3,Roy Campbell 1086,5,4.00,P2,1147,20,1635.07,-3.36,1631.71,1086,20,1605.14,3.36,1608.50
3585,5/5/2018,Connor Reinman 1147,6,Reid Tracey 1123,2,4.00,P1,1147,20,1631.71,2.55,1634.26,1123,20,1544.79,-2.55,1542.24
3586,5/5/2018,Reid Tracey 1123,6,Roy Campbell 1086,2,4.00,P1,1123,20,1542.24,6.88,1549.12,1086,20,1608.50,-6.88,1601.62
3587,8/4/2018,Nathan Walsh 1060,4,Wayne Scott 1202,4,4.00,TIE,1060,20,1622.29,-3.38,1618.91,1202,40,1500.00,6.76,1506.76
3588,8/4/2018,Nathan Walsh 1060,4,Justin Slater 1071,4,4.00,TIE,1060,20,1618.91,3.81,1622.72,1071,20,1758.19,-3.81,1754.38
3589,8/4/2018,Nathan Walsh 1060,6,David Younker 1206,2,4.00,P1,1060,20,1622.72,1.61,1624.33,1206,40,1500.00,-3.22,1496.78
3590,8/4/2018,Nathan Walsh 1060,2,Jeremy Tracey 1114,6,4.00,P2,1060,20,1624.33,-5.13,1619.20,1114,20,1619.80,5.13,1624.93
3591,8/4/2018,Nathan Walsh 1060,3,Jeremy Herrman 1207,5,4.00,P2,1060,20,1619.20,-5.80,1613.40,1207,40,1500.00,11.60,1511.60
3592,8/4/2018,Nathan Walsh 1060,6,Mouser Henry 1204,2,4.00,P1,1060,20,1613.40,1.85,1615.25,1204,40,1500.00,-3.69,1496.31
3593,8/4/2018,Nathan Walsh 1060,8,Dale Henry 1108,0,4.00,P1,1060,20,1615.25,5.24,1620.49,1108,20,1435.44,-5.24,1430.20
3594,8/4/2018,Nathan Walsh 1060,4,Ray Beierling 1064,4,4.00,TIE,1060,20,1620.49,1.57,1622.06,1064,20,1675.40,-1.57,1673.83
3595,8/4/2018,Nathan Walsh 1060,8,Christina Campbell 1116,0,4.00,P1,1060,20,1622.06,7.08,1629.14,1116,20,1517.57,-7.08,1510.49
3596,8/4/2018,Nathan Walsh 1060,2,Clare Kuepfer 1102,6,4.00,P2,1060,20,1629.14,-7.87,1621.27,1102,20,1526.57,7.87,1534.44
3597,8/4/2018,Justin Slater 1071,8,Andrew Korchok 1159,0,4.00,P1,1071,20,1754.38,3.17,1757.55,1159,20,1464.64,-3.17,1461.47
3598,8/4/2018,Justin Slater 1071,6,Dwayne Campbell 1115,2,4.00,P1,1071,20,1757.55,0.58,1758.13,1115,20,1592.55,-0.58,1591.97
3599,8/4/2018,Justin Slater 1071,4,Andrew Hutchinson 1113,4,4.00,TIE,1071,20,1758.13,-2.96,1755.17,1113,20,1652.02,2.96,1654.98
3600,8/4/2018,Justin Slater 1071,8,Roger Vaillancourt 1093,0,4.00,P1,1071,20,1755.17,4.96,1760.13,1093,20,1562.66,-4.96,1557.70
3601,8/4/2018,Justin Slater 1071,6,Ron Herrman 1205,2,4.00,P1,1071,20,1760.13,-1.34,1758.79,1205,40,1500.00,2.69,1502.69
3602,8/4/2018,Justin Slater 1071,4,Cathy Kuepfer 1107,4,4.00,TIE,1071,20,1758.79,-6.70,1752.09,1107,20,1477.12,6.70,1483.82
3603,8/4/2018,Justin Slater 1071,8,Daryl Barnhart 1203,0,4.00,P1,1071,20,1752.09,3.80,1755.89,1203,40,1500.00,-7.59,1492.41
3604,8/4/2018,Justin Slater 1071,5,Nolan Tracey 1122,3,4.00,P1,1071,20,1755.89,-2.19,1753.70,1122,20,1579.19,2.19,1581.38
3605,8/4/2018,Justin Slater 1071,6,Eric Miltenburg 1062,2,4.00,P1,1071,20,1753.70,-0.61,1753.09,1062,20,1533.15,0.61,1533.76
3606,8/4/2018,Dwayne Campbell 1115,7,Michael Meleg 1157,1,4.00,P1,1115,20,1591.97,4.18,1596.15,1157,20,1471.93,-4.18,1467.75
3607,8/4/2018,Dwayne Campbell 1115,6,Wayne Scott 1202,2,4.00,P1,1115,20,1596.15,2.48,1598.63,1202,40,1506.76,-4.96,1501.80
3608,8/4/2018,Dwayne Campbell 1115,6,David Younker 1206,2,4.00,P1,1115,20,1598.63,2.15,1600.78,1206,40,1496.78,-4.30,1492.48
3609,8/4/2018,Dwayne Campbell 1115,6,Jeremy Tracey 1114,2,4.00,P1,1115,20,1600.78,5.69,1606.47,1114,20,1624.93,-5.69,1619.24
3610,8/4/2018,Dwayne Campbell 1115,7,Jeremy Herrman 1207,1,4.00,P1,1115,20,1606.47,4.84,1611.31,1207,40,1511.60,-9.67,1501.93
3611,8/4/2018,Dwayne Campbell 1115,6,Mouser Henry 1204,2,4.00,P1,1115,20,1611.31,1.81,1613.12,1204,40,1496.31,-3.61,1492.70
3612,8/4/2018,Dwayne Campbell 1115,8,Dale Henry 1108,0,4.00,P1,1115,20,1613.12,5.17,1618.29,1108,20,1430.20,-5.17,1425.03
3613,8/4/2018,Dwayne Campbell 1115,4,Ray Beierling 1064,4,4.00,TIE,1115,20,1618.29,1.59,1619.88,1064,20,1673.83,-1.59,1672.24
3614,8/4/2018,Dwayne Campbell 1115,6,Christina Campbell 1116,2,4.00,P1,1115,20,1619.88,1.95,1621.83,1116,20,1510.49,-1.95,1508.54
3615,8/4/2018,Jeremy Tracey 1114,4,Fred Slater 1072,4,4.00,TIE,1114,20,1619.24,-0.03,1619.21,1072,20,1618.33,0.03,1618.36
3616,8/4/2018,Jeremy Tracey 1114,8,Beverly Vaillancourt 1101,0,4.00,P1,1114,20,1619.21,6.02,1625.23,1101,20,1472.75,-6.02,1466.73
3617,8/4/2018,Jeremy Tracey 1114,6,Andrew Korchok 1159,2,4.00,P1,1114,20,1625.23,0.61,1625.84,1159,20,1461.47,-0.61,1460.86
3618,8/4/2018,Jeremy Tracey 1114,2,Andrew Hutchinson 1113,6,4.00,P2,1114,20,1625.84,-4.16,1621.68,1113,20,1654.98,4.16,1659.14
3619,8/4/2018,Jeremy Tracey 1114,6,Roger Vaillancourt 1093,2,4.00,P1,1114,20,1621.68,3.18,1624.86,1093,20,1557.70,-3.18,1554.52
3620,8/4/2018,Jeremy Tracey 1114,6,Ron Herrman 1205,2,4.00,P1,1114,20,1624.86,1.62,1626.48,1205,40,1502.69,-3.24,1499.45
3621,8/4/2018,Jeremy Tracey 1114,7,Cathy Kuepfer 1107,1,4.00,P1,1114,20,1626.48,3.61,1630.09,1107,20,1483.82,-3.61,1480.21
3622,8/4/2018,Jeremy Tracey 1114,8,Daryl Barnhart 1203,0,4.00,P1,1114,20,1630.09,6.23,1636.32,1203,40,1492.41,-12.46,1479.95
3623,8/4/2018,Roy Campbell 1086,4,Roger Vaillancourt 1093,4,4.00,TIE,1086,20,1601.62,-1.35,1600.27,1093,20,1554.52,1.35,1555.87
3624,8/4/2018,Roy Campbell 1086,6,Ron Herrman 1205,2,4.00,P1,1086,20,1600.27,2.18,1602.45,1205,40,1499.45,-4.35,1495.10
3625,8/4/2018,Roy Campbell 1086,4,Cathy Kuepfer 1107,4,4.00,TIE,1086,20,1602.45,-3.38,1599.07,1107,20,1480.21,3.38,1483.59
3626,8/4/2018,Roy Campbell 1086,8,Daryl Barnhart 1203,0,4.00,P1,1086,20,1599.07,6.70,1605.77,1203,40,1479.95,-13.40,1466.55
3627,8/4/2018,Roy Campbell 1086,5,Nolan Tracey 1122,3,4.00,P1,1086,20,1605.77,1.80,1607.57,1122,20,1581.38,-1.80,1579.58
3628,8/4/2018,Roy Campbell 1086,7,Eric Miltenburg 1062,1,4.00,P1,1086,20,1607.57,5.41,1612.98,1062,20,1533.76,-5.41,1528.35
3629,8/4/2018,Roy Campbell 1086,6,Brian Henry 1148,2,4.00,P1,1086,20,1612.98,0.35,1613.33,1148,20,1438.02,-0.35,1437.67
3630,8/4/2018,Roy Campbell 1086,2,Fred Slater 1072,6,4.00,P2,1086,20,1613.33,-4.86,1608.47,1072,20,1618.36,4.86,1623.22
3631,8/4/2018,Roy Campbell 1086,5,Beverly Vaillancourt 1101,3,4.00,P1,1086,20,1608.47,-1.37,1607.10,1101,20,1466.73,1.37,1468.10
3632,8/4/2018,Roy Campbell 1086,7,Andrew Korchok 1159,1,4.00,P1,1086,20,1607.10,3.52,1610.62,1159,20,1460.86,-3.52,1457.34
3633,8/4/2018,Andrew Hutchinson 1113,4,Peter Carter 1105,4,4.00,TIE,1113,20,1659.14,-5.63,1653.51,1105,20,1437.77,5.63,1443.40
3634,8/4/2018,Andrew Hutchinson 1113,8,Michael Meleg 1157,0,4.00,P1,1113,20,1653.51,5.11,1658.62,1157,20,1467.75,-5.11,1462.64
3635,8/4/2018,Andrew Hutchinson 1113,1,Wayne Scott 1202,7,4.00,P2,1113,20,1658.62,-11.73,1646.89,1202,40,1501.80,23.46,1525.26
3636,8/4/2018,Andrew Hutchinson 1113,6,David Younker 1206,2,4.00,P1,1113,20,1646.89,0.83,1647.72,1206,40,1492.48,-1.65,1490.83
3637,8/4/2018,Andrew Hutchinson 1113,5,Jeremy Herrman 1207,3,4.00,P1,1113,20,1647.72,-1.47,1646.25,1207,40,1501.93,2.93,1504.86
3638,8/4/2018,Andrew Hutchinson 1113,8,Mouser Henry 1204,0,4.00,P1,1113,20,1646.25,5.85,1652.10,1204,40,1492.70,-11.69,1481.01
3639,8/4/2018,Andrew Hutchinson 1113,2,Dale Henry 1108,6,4.00,P2,1113,20,1652.10,-10.74,1641.36,1108,20,1425.03,10.74,1435.77
3640,8/4/2018,Andrew Hutchinson 1113,4,Ray Beierling 1064,4,4.00,TIE,1113,20,1641.36,0.89,1642.25,1064,20,1672.24,-0.89,1671.35
3641,8/4/2018,Fred Slater 1072,5,Jeremy Herrman 1207,3,4.00,P1,1072,20,1623.22,-0.78,1622.44,1207,40,1504.86,1.56,1506.42
3642,8/4/2018,Fred Slater 1072,5,Mouser Henry 1204,3,4.00,P1,1072,20,1622.44,-1.36,1621.08,1204,40,1481.01,2.72,1483.73
3643,8/4/2018,Fred Slater 1072,6,Dale Henry 1108,2,4.00,P1,1072,20,1621.08,0.12,1621.20,1108,20,1435.77,-0.12,1435.65
3644,8/4/2018,Fred Slater 1072,5,Ray Beierling 1064,3,4.00,P1,1072,20,1621.20,3.93,1625.13,1064,20,1671.35,-3.93,1667.42
3645,8/4/2018,Fred Slater 1072,2,Christina Campbell 1116,6,4.00,P2,1072,20,1625.13,-8.24,1616.89,1116,20,1508.54,8.24,1516.78
3646,8/4/2018,Fred Slater 1072,6,Clare Kuepfer 1102,2,4.00,P1,1072,20,1616.89,2.67,1619.56,1102,20,1534.44,-2.67,1531.77
3647,8/4/2018,Fred Slater 1072,6,Peter Carter 1105,2,4.00,P1,1072,20,1619.56,0.32,1619.88,1105,20,1443.40,-0.32,1443.08
3648,8/4/2018,Fred Slater 1072,6,Michael Meleg 1157,2,4.00,P1,1072,20,1619.88,0.76,1620.64,1157,20,1462.64,-0.76,1461.88
3649,8/4/2018,Wayne Scott 1202,4,Roger Vaillancourt 1093,4,4.00,TIE,1202,40,1525.26,1.76,1527.02,1093,20,1555.87,-0.88,1554.99
3650,8/4/2018,Wayne Scott 1202,8,Ron Herrman 1205,0,4.00,P1,1202,40,1527.02,18.17,1545.19,1205,40,1495.10,-18.17,1476.93
3651,8/4/2018,Wayne Scott 1202,4,Cathy Kuepfer 1107,4,4.00,TIE,1202,40,1545.19,-3.51,1541.68,1107,20,1483.59,1.75,1485.34
3652,8/4/2018,Wayne Scott 1202,8,Daryl Barnhart 1203,0,4.00,P1,1202,40,1541.68,15.74,1557.42,1203,40,1466.55,-15.74,1450.81
3653,8/4/2018,Wayne Scott 1202,2,Nolan Tracey 1122,6,4.00,P2,1202,40,1557.42,-8.73,1548.69,1122,20,1579.58,4.36,1583.94
3654,8/4/2018,Wayne Scott 1202,8,Eric Miltenburg 1062,0,4.00,P1,1202,40,1548.69,18.83,1567.52,1062,20,1528.35,-9.42,1518.93
3655,8/4/2018,Wayne Scott 1202,5,Brian Henry 1148,3,4.00,P1,1202,40,1567.52,-2.15,1565.37,1148,20,1437.67,1.07,1438.74
3656,8/4/2018,Nolan Tracey 1122,6,Dale Henry 1108,2,4.00,P1,1122,20,1583.94,0.97,1584.91,1108,20,1435.65,-0.97,1434.68
3657,8/4/2018,Nolan Tracey 1122,6,Ray Beierling 1064,2,4.00,P1,1122,20,1584.91,7.33,1592.24,1064,20,1667.42,-7.33,1660.09
3658,8/4/2018,Nolan Tracey 1122,8,Christina Campbell 1116,0,4.00,P1,1122,20,1592.24,7.86,1600.10,1116,20,1516.78,-7.86,1508.92
3659,8/4/2018,Nolan Tracey 1122,6,Clare Kuepfer 1102,2,4.00,P1,1122,20,1600.10,3.06,1603.16,1102,20,1531.77,-3.06,1528.71
3660,8/4/2018,Nolan Tracey 1122,6,Peter Carter 1105,2,4.00,P1,1122,20,1603.16,0.69,1603.85,1105,20,1443.08,-0.69,1442.39
3661,8/4/2018,Nolan Tracey 1122,4,Michael Meleg 1157,4,4.00,TIE,1122,20,1603.85,-3.87,1599.98,1157,20,1461.88,3.87,1465.75
3662,8/4/2018,Nolan Tracey 1122,4,David Younker 1206,4,4.00,TIE,1122,20,1599.98,-3.04,1596.94,1206,40,1490.83,6.08,1496.91
3663,8/4/2018,Clare Kuepfer 1102,7,Ron Herrman 1205,1,4.00,P1,1102,20,1528.71,6.02,1534.73,1205,40,1476.93,-12.04,1464.89
3664,8/4/2018,Clare Kuepfer 1102,4,Cathy Kuepfer 1107,6,5.00,P2,1102,20,1534.73,-4.27,1530.46,1107,20,1485.34,4.27,1489.61
3665,8/4/2018,Clare Kuepfer 1102,8,Daryl Barnhart 1203,0,4.00,P1,1102,20,1530.46,7.75,1538.21,1203,40,1450.81,-15.49,1435.32
3666,8/4/2018,Clare Kuepfer 1102,2,Eric Miltenburg 1062,6,4.00,P2,1102,20,1538.21,-5.55,1532.66,1062,20,1518.93,5.55,1524.48
3667,8/4/2018,Clare Kuepfer 1102,8,Brian Henry 1148,0,4.00,P1,1102,20,1532.66,7.36,1540.02,1148,20,1438.74,-7.36,1431.38
3668,8/4/2018,Clare Kuepfer 1102,4,Beverly Vaillancourt 1101,4,4.00,TIE,1102,20,1540.02,-2.04,1537.98,1101,20,1468.10,2.04,1470.14
3669,8/4/2018,Clare Kuepfer 1102,8,Andrew Korchok 1159,0,4.00,P1,1102,20,1537.98,7.72,1545.70,1159,20,1457.34,-7.72,1449.62
3670,8/4/2018,Daryl Barnhart 1203,0,Ray Beierling 1064,8,4.00,P2,1203,40,1435.32,-8.61,1426.71,1064,20,1660.09,4.30,1664.39
3671,8/4/2018,Daryl Barnhart 1203,0,Christina Campbell 1116,8,4.00,P2,1203,40,1426.71,-15.35,1411.36,1116,20,1508.92,7.68,1516.60
3672,8/4/2018,Daryl Barnhart 1203,0,Peter Carter 1105,8,4.00,P2,1203,40,1411.36,-18.22,1393.14,1105,20,1442.39,9.11,1451.50
3673,8/4/2018,Daryl Barnhart 1203,0,Michael Meleg 1157,8,4.00,P2,1203,40,1393.14,-15.88,1377.26,1157,20,1465.75,7.94,1473.69
3674,8/4/2018,Daryl Barnhart 1203,3,David Younker 1206,5,4.00,P2,1203,40,1377.26,1.63,1378.89,1206,40,1496.91,-1.63,1495.28
3675,8/4/2018,Andrew Korchok 1159,0,David Younker 1206,8,4.00,P2,1159,20,1449.62,-8.69,1440.93,1206,40,1495.28,17.39,1512.67
3676,8/4/2018,Andrew Korchok 1159,3,Jeremy Herrman 1207,5,4.00,P2,1159,20,1440.93,-0.64,1440.29,1207,40,1506.42,1.27,1507.69
3677,8/4/2018,Andrew Korchok 1159,6,Mouser Henry 1204,2,4.00,P1,1159,20,1440.29,6.24,1446.53,1204,40,1483.73,-12.49,1471.24
3678,8/4/2018,Andrew Korchok 1159,4,Dale Henry 1108,4,4.00,TIE,1159,20,1446.53,-0.34,1446.19,1108,20,1434.68,0.34,1435.02
3679,8/4/2018,Andrew Korchok 1159,0,Ray Beierling 1064,8,4.00,P2,1159,20,1446.19,-4.43,1441.76,1064,20,1664.39,4.43,1668.82
3680,8/4/2018,Andrew Korchok 1159,4,Christina Campbell 1116,4,4.00,TIE,1159,20,1441.76,2.12,1443.88,1116,20,1516.60,-2.12,1514.48
3681,8/4/2018,Brian Henry 1148,0,Jeremy Herrman 1207,8,4.00,P2,1148,20,1431.38,-7.84,1423.54,1207,40,1507.69,15.68,1523.37
